"CODINST";"NOMBREINSTITUCION";"CODIGOMUNICIPIO";"NOMBREMUNICIPIO";"DEPARTAMENTO";"CALENDARIO";"NATURALEZA";"JORNADA";"PROMEDIOMATEMATICA";"PROMEDIOQUIMICA";"PROMEDIOFISICA";"PROMEDIOBIOLOGIA";"PROMEDIOFILOSOFIA";"PROMEDIOINGLES";"PROMEDIOLENGUAJE";"PROMEDIOSOCIALES";"DESVIACIONMATEMATICA";"DESVIACIONQUIMICA";"DESVIACIONFISICA";"DESVIACIONBIOLOGIA";"DESVIACIONFILOSOFIA";"DESVIACIONINGLES";"DESVIACIONLENGUAJE";"DESVIACIONSOCIALES";"EVALUADOS";"PERIODO"
142828;"INSTITUTO PEDAGOGICO ADONAY";76275;"FLORIDA";"VALLE";"A";"NO OFICIAL";"MAÑANA";44,14;42,14;41,71;38,86;36;36,71;41,71;39;5,24;2,67;5,06;2,97;9,76;6,1;4,27;9,07;7;20122
142851;"COLEGIO VICTORIA S.A.";11001;"BOGOTÁ D.C.";"BOGOTA";"B";"NO OFICIAL";"COMPLETA U ORDINARIA";63,78;51;58,78;55;52,22;82,78;59,78;54,17;8,97;5,54;7,22;7,24;8,78;7,94;6,05;6,44;18;20121
142869;"INSTITUCION EDUCATIVA SAGRADO CORAZON DE JESUS";52256;"EL ROSARIO";"NARIÑO";"A";"OFICIAL";"COMPLETA U ORDINARIA";45,73;44,55;42,09;44,55;39;39,82;46,18;43,36;4,86;2,7;9,42;7,26;9,15;6,11;2,56;7,31;11;20122
142877;"COLEGIO EKKLESIA";76001;"CALI";"VALLE";"B";"NO OFICIAL";"COMPLETA U ORDINARIA";60,67;52,44;54,33;50,22;52,89;62,56;56,89;56;12,99;7,7;15,06;7,93;10,98;14,65;4,31;7,33;9;20121
142893;"INSTITUCION EDUCATIVA AGROPECUARIA SAN CARLOS";52203;"COLON (GENOVA)";"NARIÑO";"A";"OFICIAL";"MAÑANA";44,25;51,38;48,38;47,5;41,88;41,25;45,38;47;5,63;5,29;8,86;10,09;5,11;4,8;3,34;5,86;8;20122
142901;"INSTITUCION EDUCATIVA SANTA ISABEL DE HUNGRIA NUESTRA SEÑORA DE LOS REMEDIOS";76233;"DAGUA";"VALLE";"B";"NO OFICIAL";"COMPLETA U ORDINARIA";46,03;45,06;44;44,35;37,32;42,84;48,19;41,74;10,05;7,47;9,1;5,48;8,69;8,18;8,62;7,43;31;20121
142919;"COLEGIO HEISENBERG";73449;"MELGAR";"TOLIMA";"F";"NO OFICIAL";"NOCHE";40,33;42,33;43,05;41,33;34,5;38,3;42,13;36,78;8,78;5,13;6,63;6,53;7,87;8,02;6,22;10;40;20122
142927;"COLEGIO DE EDUCACION BASICA Y MEDIA ACADEMICA PARA ADULTOS HEISEMBERG";25307;"GIRARDOT";"CUNDINAMARCA";"F";"NO OFICIAL";"NOCHE";40,91;41,66;41,84;42;36,54;38,71;42,98;39,64;8,24;5,56;7,74;6,64;7,96;5,93;6,22;8,05;91;20122
142927;"COLEGIO DE EDUCACION BASICA Y MEDIA ACADEMICA PARA ADULTOS HEISEMBERG";25307;"GIRARDOT";"CUNDINAMARCA";"F";"NO OFICIAL";"NOCHE";38,06;41;37,63;39,81;36,25;33,69;44,25;42,38;9,67;4,86;7,82;6,88;4,68;9,55;7,96;5,39;16;20121
142943;"CORPORACION EDUCATIVA C.E.R";76109;"BUENAVENTURA";"VALLE";"A";"NO OFICIAL";"MAÑANA";42,32;43,89;41,54;40,07;38,21;40,11;41,93;41,25;9,2;3,69;5,65;6,72;7,22;6,98;5,84;8,29;28;20122
142968;"COLEGIO PESTALOZZI";5001;"MEDELLIN";"ANTIOQUIA";"A";"NO OFICIAL";"MAÑANA";52,23;47,23;43,54;49,38;42,85;51,77;50,77;48,23;7,91;2,13;5,61;8,49;7,57;7,76;4,73;5,31;13;20122
142976;"INSTITUTO EDUCATIVO LIDERES DEL FUTURO";68001;"BUCARAMANGA";"SANTANDER";"F";"NO OFICIAL";"COMPLETA U ORDINARIA";44,67;45,33;42,94;46,44;40;43,17;46,61;48,44;11,53;5,51;6,08;6,97;7,34;6,4;8,02;6,3;18;20122
143008;"INSTITUCION EDUCATIVA GUILLERMO VALENCIA";76233;"DAGUA";"VALLE";"A";"OFICIAL";"MAÑANA";42,56;42,56;42;42;41,11;36,22;46,22;39,44;8,89;4,1;5,07;8,97;5,01;7,69;7,03;3,84;9;20122
143016;"FUNDACION EDUCATIVA JOSE ANGEL HERRERA MORA";76001;"CALI";"VALLE";"A";"NO OFICIAL";"TARDE";40,4;43,15;42,33;43,04;39,1;41,19;45,56;41,4;9,34;4,52;6,24;6,03;6,87;5,76;6,09;8,4;52;20122
143032;"INSTITUCION EDUCATIVA BOLIVARIANO";76122;"CAICEDONIA";"VALLE";"A";"OFICIAL";"NOCHE";38,32;41,3;42,7;41,21;36,6;34,26;42,81;39,02;9,5;4,56;7,5;7,29;7,82;8,98;7,23;8,89;47;20122
143040;"INSTITUCION EDUCATIVA DE CHALAN";70001;"SINCELEJO";"SUCRE";"F";"OFICIAL";"SABATINA - DOMINICAL";38,7;41,3;41,9;38,9;36,95;38,55;40,75;37,2;9,58;3,8;6,27;6,36;10,4;3,93;5,58;7,14;20;20122
143057;"INSTITUCION EDUCATIVA NESTOR URBANO TENORIO";76109;"BUENAVENTURA";"VALLE";"A";"OFICIAL";"NOCHE";32,94;39,19;38,13;37,69;33,5;33,13;37,81;30,75;12,23;4,79;7,38;9,11;6,69;10,01;11,03;14,54;16;20122
143065;"INSTITUTO CALIMA";76001;"CALI";"VALLE";"A";"NO OFICIAL";"COMPLETA U ORDINARIA";45,73;45,07;42,53;43,27;40,33;41,67;48,8;42,73;8,17;4,38;7,66;5,57;7,84;5,07;5,03;7,23;15;20122
143073;"INSTITUCION EDUCATIVA VEINTE DE JULIO";76869;"VIJES";"VALLE";"A";"OFICIAL";"MAÑANA";36,25;42;43;42,25;38,75;32;34,25;31,25;25,14;3,56;10,1;7,41;2,75;21,34;23,64;22,97;4;20122
143081;"CENTRO EDUCATIVO INTEGRAL COLSUBSIDIO - CHICALA";11001;"BOGOTÁ D.C.";"BOGOTA";"A";"NO OFICIAL";"COMPLETA U ORDINARIA";54,39;52,24;49,48;51,87;47,09;58,84;53,83;51,81;9,58;6,21;7,33;7,26;7,8;12,78;5,77;8,22;106;20122
143099;"COLEGIO GRAN BRETAÑA";11001;"BOGOTÁ D.C.";"BOGOTA";"B";"NO OFICIAL";"COMPLETA U ORDINARIA";69;56,9;64,2;61,5;59,7;88,1;65,1;59,9;7,57;6,92;10,18;13,41;11,25;5,74;8,69;9,04;10;20121
143115;"CENTRO EDUCATIVO SAN JOSE";8001;"BARRANQUILLA";"ATLANTICO";"A";"NO OFICIAL";"COMPLETA U ORDINARIA";54,18;49,18;48,86;52,14;46,96;51,43;53,68;54,86;11,41;7,68;10,07;8,49;6,23;9,86;5,5;8,01;28;20122
143123;"INSTITUCION EDUCATIVA RURAL EL CINCO";5858;"VEGACHI";"ANTIOQUIA";"A";"OFICIAL";"COMPLETA U ORDINARIA";42,12;40,71;42,35;45,24;33,35;38,24;42,47;41,41;9,93;5,98;6,65;6,67;11,82;4,53;6,76;9,47;17;20122
143149;"INSTITUTO TECNICO REGIONAL INTER";76001;"CALI";"VALLE";"B";"NO OFICIAL";"COMPLETA U ORDINARIA";42,09;43,34;40,82;42,58;35,71;39,55;46,4;43,69;7,32;6,44;9,12;5,96;9,31;9,7;5,86;6,69;65;20121
143198;"INSTITUCION EDUCATIVA POLICARPA";52621;"ROBERTO PAYAN (SAN JOSE)";"NARIÑO";"A";"OFICIAL";"COMPLETA U ORDINARIA";36,78;43,89;38,33;37,67;35,22;38,22;43;39,78;7,07;2,62;5,74;5,41;6,63;4,29;3,39;6,61;9;20122
143206;"INSTITUCION EDUCATIVA BETANIA";23570;"PUEBLO NUEVO";"CORDOBA";"A";"OFICIAL";"TARDE";42,98;44,19;42,91;44,88;39,19;37,7;42,81;43,53;8,44;5,9;6,83;8,48;8,23;5,42;7,3;8,39;43;20122
143214;"INSTITUCION EDUCATIVA LA PALMA";13473;"MORALES";"BOLIVAR";"A";"OFICIAL";"MAÑANA";39,07;41,09;40,19;38,67;34,12;36,19;39,72;37,37;7,7;4,89;5,75;7,05;8,42;6,45;5,32;6,94;43;20122
143222;"COLEGIO ARENYS DE MAR";5001;"MEDELLIN";"ANTIOQUIA";"A";"NO OFICIAL";"MAÑANA";48,38;43,83;43,04;44,88;41,67;44,5;48,63;46,54;9,4;5,27;5,82;6,89;7,98;6,26;5,41;6,97;24;20122
143230;"COLEGIO LA SAGRADA FAMILIA II DE LA ASOCIACION CATOLICA SAN LUIS GONZAGA";76001;"CALI";"VALLE";"A";"NO OFICIAL";"COMPLETA U ORDINARIA";41,64;43,45;42,55;43,82;40,82;40,36;43;42,68;8,84;4,98;5,44;6,89;7;5,1;4,99;6,17;22;20122
143248;"INSTITUCION EDUCATIVA TECNICO AGROPECUARIA RODRIGO LARA BONILLA";52385;"LA LLANADA";"NARIÑO";"A";"OFICIAL";"MAÑANA";44,15;43,31;43,38;45,69;39,54;38,85;44,62;41,77;7,3;4,71;5,95;4,23;6,32;4,04;4,44;5,2;13;20122
143255;"INSTITUCION EDUCATIVA JOSE MARIA CORDOBA";76892;"YUMBO";"VALLE";"A";"OFICIAL";"MAÑANA";49,42;49,98;45,85;49,1;45,13;46,6;52,9;48,32;11,47;4,98;6,87;8,76;7,48;10,67;6,84;7,91;62;20122
143263;"INSTITUCION EDUCATIVA JUAN PABLO I";52385;"LA LLANADA";"NARIÑO";"A";"OFICIAL";"NOCHE";44,93;44,67;41,8;45,33;40,13;39;44,07;43,53;6,17;4,64;7,79;8,16;5,83;4,5;5,13;14,9;15;20122
143289;"COLEGIO TOLEDO PLATA";54001;"CUCUTA";"NORTE SANTANDER";"A";"OFICIAL";"MAÑANA";47,6;47,13;44,69;45,35;41,58;43,31;43,9;43,54;7,46;5,6;6,4;5,73;7,78;5,9;5,79;7,78;52;20122
143297;"GIMNASIO CATOLICO SAN NICOLAS DE BARI";25430;"MADRID";"CUNDINAMARCA";"A";"NO OFICIAL";"COMPLETA U ORDINARIA";47,55;45,55;44,95;46,59;40,32;46,32;49,73;46,73;8,63;5,25;6,56;7,57;9,47;7,37;6,02;7,94;22;20122
143305;"INSTITUCION EDUCATIVA DEPARTAMENTAL POSTPRIMARIA RURAL EL MORTIÑO";25200;"COGUA";"CUNDINAMARCA";"A";"OFICIAL";"MAÑANA";45,19;44,58;44,35;43,46;47,35;42,69;49,58;47,04;9,26;4,32;6,07;10,37;8,94;4,79;6,15;7,67;26;20122
143313;"COLEGIO DELIA ZAPATA OLIVELLA INSTITUCION EDUCATIVA DISTRITAL";11001;"BOGOTÁ D.C.";"BOGOTA";"A";"OFICIAL";"TARDE";48;46,72;45,77;47,26;42,08;44,17;48,33;44,95;10,2;5,78;7,55;7,96;8,46;7,63;6,36;8,86;145;20122
143339;"INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO";66400;"LA VIRGINIA";"RISARALDA";"A";"OFICIAL";"TARDE";42,44;43,8;43;43,33;39,24;39,81;43,41;43,02;10,07;5,82;6,67;7,81;7,07;6,08;6,99;6,29;54;20122
143347;"INSTITUCION EDUCATIVA MANUELA BELTRAN";13001;"CARTAGENA";"BOLIVAR";"A";"OFICIAL";"NOCHE";35,39;39,83;43,09;41,22;34,43;36,43;37,52;35,65;10,83;5,32;6,23;6,97;7,99;7,06;9,44;10,03;23;20122
143354;"COLEGIO ORLANDO HIGUITA ROJAS INSTITUCION EDUCATIVA DISTRITAL";11001;"BOGOTÁ D.C.";"BOGOTA";"A";"OFICIAL";"MAÑANA";46,32;44,68;43,94;46,16;41,33;43,82;46,41;45,19;9,08;4,59;6,21;7,13;7,69;7,52;6,71;6,96;117;20122
143362;"INSTITUCION EDUCATIVA RURAL DARIO GUTIERREZ RAVE";5129;"CALDAS";"ANTIOQUIA";"A";"OFICIAL";"COMPLETA U ORDINARIA";44,14;42,81;41,76;39,05;37,52;40,57;42,62;39,67;9,63;5,14;6,4;8,02;7,63;5,88;4,76;7,24;21;20122
143370;"COLEGIO ORLANDO HIGUITA ROJAS INSTITUCION EDUCATIVA DISTRITAL";11001;"BOGOTÁ D.C.";"BOGOTA";"A";"OFICIAL";"TARDE";46,73;46,63;44,4;47,01;41,23;43,4;46,4;45,7;9,45;6,01;8,07;7,52;7,83;6,41;6,58;8,17;102;20122
143388;"INSTITUCION EDUCATIVA NO. 11";44430;"MAICAO";"LA GUAJIRA";"A";"OFICIAL";"TARDE";43,91;43,66;42,33;45,06;39,37;43,6;45,09;44,3;8,87;4,76;6,62;7,17;7,65;9,07;6,27;6,36;67;20122
143396;"COLEGIO PHILADELPHIA";76001;"CALI";"VALLE";"B";"NO OFICIAL";"COMPLETA U ORDINARIA";71,15;59,63;67,33;56,65;58,38;83,63;64,1;59,85;12,24;5,83;11,49;6,3;10,11;9,92;5,98;5,74;40;20121
143412;"INSTITUCION EDUCATIVA CALDAS";73275;"FLANDES";"TOLIMA";"A";"NO OFICIAL";"MAÑANA";48,6;44,5;44,9;46,5;41,9;47,1;46,3;44,5;10,29;4,58;3,81;9,82;7,23;6,19;9,7;8,42;10;20122
143438;"GIMNASIO SANTO REY";63001;"ARMENIA";"QUINDIO";"A";"NO OFICIAL";"MAÑANA";50;50,71;46,86;50;45,14;46,86;50,43;50,71;7,16;8,38;8,84;6,08;5,87;8,67;5,56;8,38;7;20122
143453;"CORPORACION EDUCATIVA TECNICA Y EMPRESARIAL DE COLOMBIA - CORPOTEC -";68001;"BUCARAMANGA";"SANTANDER";"F";"NO OFICIAL";"SABATINA - DOMINICAL";37,13;43,53;39,33;42,2;36,53;41,2;44,67;38,47;8,96;4,82;5,01;6,62;6,42;8,13;7,31;6,82;15;20122
143453;"CORPORACION EDUCATIVA TECNICA Y EMPRESARIAL DE COLOMBIA - CORPOTEC -";68001;"BUCARAMANGA";"SANTANDER";"F";"NO OFICIAL";"SABATINA - DOMINICAL";42,65;41,35;39,82;40,29;36,24;36,35;44,88;40,06;6,75;5,56;10,01;5,81;6,51;7,33;7,52;5,46;17;20121
143461;"INSTITUCION EDUCATIVA RURAL EL TOTUMO";5490;"NECOCLI";"ANTIOQUIA";"F";"OFICIAL";"SABATINA - DOMINICAL";37,62;39,21;41,24;37,6;33;33,4;38,86;33,36;9,83;4,47;6,19;6,4;7,93;6,47;7,93;7,83;42;20122
143479;"INSTITUCION EDUCATIVA VILLACARMELO";76001;"CALI";"VALLE";"A";"OFICIAL";"MAÑANA";42,33;43,17;44,92;43,33;38,58;42,17;42,42;45,5;9,94;2,44;7,43;10,22;6,71;4,59;8,49;9,2;12;20122
143487;"INSTITUCION EDUCATIVA EL POBLADO";23570;"PUEBLO NUEVO";"CORDOBA";"A";"OFICIAL";"MAÑANA";41,97;41,67;41,58;42,36;37,17;38,5;42,47;41,97;9,98;4,93;5,52;7,93;7,84;5,08;5,23;9,4;36;20122
143495;"LICEO SANTA TERESITA";52001;"PASTO";"NARIÑO";"F";"NO OFICIAL";"TARDE";45,33;43,11;43,78;45,17;44,06;43,78;49,67;44,5;8,08;5,09;4,62;6,76;6,44;6,16;5,2;6,37;18;20122
143495;"LICEO SANTA TERESITA";52001;"PASTO";"NARIÑO";"F";"NO OFICIAL";"TARDE";39,92;45,85;39,38;45,46;39,46;41,85;47,69;45;10,14;4,71;12,42;3,95;7,73;8,39;5,53;5,32;13;20121
143503;"CORPORACION DE EDUCACION TECNICA DEL ORIENTE - CORPORIENTE -";20011;"AGUACHICA";"CESAR";"F";"NO OFICIAL";"SABATINA - DOMINICAL";40,44;42,32;41,9;41,94;35,17;37,21;41,84;38,27;8,11;4,25;7,27;6,26;7,46;8,03;6,39;8,45;77;20122
143503;"CORPORACION DE EDUCACION TECNICA DEL ORIENTE - CORPORIENTE -";20011;"AGUACHICA";"CESAR";"F";"NO OFICIAL";"SABATINA - DOMINICAL";42,1;41,29;40,33;41,84;35,31;36,94;44,57;42,25;7,03;5,24;9,83;6,09;6,44;5,9;6,31;6,42;51;20121
143529;"INSTITUCION EDUCATIVA HERNAN VILLA BAENA";5088;"BELLO";"ANTIOQUIA";"F";"OFICIAL";"SABATINA - DOMINICAL";40,45;39,94;40,71;40,94;35,45;38,97;43,12;40,94;9,26;5,19;6,24;6,53;8,44;7,2;5,09;8,12;77;20122
143537;"GIMNASIO NUEVO MODELIA";11001;"BOGOTÁ D.C.";"BOGOTA";"A";"NO OFICIAL";"COMPLETA U ORDINARIA";59,48;55;50,72;55,12;45,76;65,56;55,12;53,16;12,39;5,14;9,76;9,58;7,75;13,21;7,87;6,83;25;20122
143545;"INSTITUCION EDUCATIVA GONZALO MEJIA";5172;"CHIGORODO";"ANTIOQUIA";"A";"OFICIAL";"MAÑANA";44,77;43,91;43,46;43;39,05;38,99;44,75;43,89;8,49;5,38;5,47;6,04;8,1;6,43;5,52;7,17;79;20122
143578;"INSTITUCION EDUCATIVA DISTRITAL JUAN LOZANO Y LOZANO";11001;"BOGOTÁ D.C.";"BOGOTA";"F";"OFICIAL";"NOCHE";42,98;43,22;41,14;43,28;38,72;40,83;44,57;42,59;8,74;4,92;6,31;6,94;9,01;7,32;6,42;8,96;88;20122
143578;"INSTITUCION EDUCATIVA DISTRITAL JUAN LOZANO Y LOZANO";11001;"BOGOTÁ D.C.";"BOGOTA";"F";"OFICIAL";"NOCHE";43,15;45;43,67;43,67;38,37;40,67;48,26;44,3;6,8;6,99;9,47;6,63;7,41;5,35;6,42;7,02;27;20121
143586;"COLEGIO LA NUEVA ESTANCIA";11001;"BOGOTÁ D.C.";"BOGOTA";"A";"NO OFICIAL";"COMPLETA U ORDINARIA";42,52;45,43;44,85;44,6;40,72;44,37;48,12;45,2;8,96;4,78;6,82;6,77;7,79;8,17;5,27;6,65;60;20122
143594;"COLEGIO DAVID PERKINS";8001;"BARRANQUILLA";"ATLANTICO";"B";"NO OFICIAL";"COMPLETA U ORDINARIA";53,5;51,14;51,71;49,29;48,29;75,5;55;49,36;12,08;8,61;13,43;8,19;13,78;12,4;5,74;7,16;14;20121
143602;"INSTITUCION EDUCATIVA COLORADO";5495;"NECHI";"ANTIOQUIA";"A";"OFICIAL";"MAÑANA";38,25;39,56;40,44;37,31;34,31;37,94;37,13;32,13;9,57;3,85;7,11;8,55;9,81;5,23;5,08;11,98;16;20122
143610;"INSTITUCION EDUCATIVA RURAL LA ERMITA";5101;"BOLIVAR";"ANTIOQUIA";"A";"OFICIAL";"COMPLETA U ORDINARIA";41,22;43,11;42,67;42,44;45,56;40,33;45;46;9,16;4,68;5,96;5,9;3,28;2,65;5,83;7,35;9;20122
143636;"INSTITUCION EDUCATIVA SAN ISIDRO";76828;"TRUJILLO";"VALLE";"A";"OFICIAL";"MAÑANA";43,36;42,45;43,09;44,82;37,82;35,09;42,73;41,91;7,38;5,56;9,17;11;7,78;7,03;9,13;10,73;11;20122
143644;"COLEGIO BURECHE";47001;"SANTA MARTA";"MAGDALENA";"B";"NO OFICIAL";"MAÑANA";63,08;57;58;55,29;53,92;84,82;60,68;55,61;12,68;6,68;8,75;7,3;11,12;8,92;6,46;5,66;38;20121
143651;"INSTITUCION EDUCATIVA JORGE ISAACS";76248;"EL CERRITO";"VALLE";"A";"OFICIAL";"MAÑANA";40,48;41,59;40,16;39,38;35,88;37,26;41,79;37,57;8,05;5,14;6,2;6,66;8,75;5,53;5,87;8,65;58;20122
143669;"INSTITUCION EDUCATIVA EL HORMIGUERO";76001;"CALI";"VALLE";"A";"OFICIAL";"TARDE";42,5;46,1;42,9;46,2;40,3;38,5;41,9;40,5;7,85;4,36;7,98;5,2;6,09;6,15;6,57;3,17;10;20122
143677;"INSTITUCION EDUCATIVA  JORGE ISAACS";76041;"ANSERMANUEVO";"VALLE";"A";"OFICIAL";"MAÑANA";42,08;43,92;40,69;40,31;38,69;40,54;44,38;39,92;6,79;3,4;8,3;8,98;10,59;5,22;4,27;10,83;13;20122
143685;"CENTRO EDUCATIVO CLAVELLINAS";68051;"ARATOCA";"SANTANDER";"A";"OFICIAL";"MAÑANA";43,88;43,44;42,32;43,12;39,24;38,56;43,24;41,32;6,22;4,6;6,17;5,35;9,68;5,14;7,63;6,77;25;20122
143693;"INSTITUCION EDUCATIVA PIO XII";50001;"VILLAVICENCIO";"META";"A";"OFICIAL";"MAÑANA";43,09;45,41;41,73;42,82;36,59;39,18;44,45;40,73;6,77;5,27;6,58;6,28;7,06;6,45;4,24;5,28;22;20122
143701;"GIMNASIO JIREH";25214;"COTA";"CUNDINAMARCA";"A";"NO OFICIAL";"COMPLETA U ORDINARIA";51,13;49,27;46,93;51,1;44,93;51,7;50,8;47,5;9,76;5,7;8,45;4,87;8,06;11,34;6,95;7,35;30;20122
143719;"COLEGIO INFANTAS";68081;"BARRANCABERMEJA";"SANTANDER";"A";"NO OFICIAL";"COMPLETA U ORDINARIA";55,93;53,01;48,13;53,5;47,37;53,84;52,6;51,59;11,28;6,57;8,18;8,16;8,34;10,12;5,46;9,39;68;20122
143727;"COLEGIO MILITAR ANTONIA SANTOS";11001;"BOGOTÁ D.C.";"BOGOTA";"A";"NO OFICIAL";"COMPLETA U ORDINARIA";49;46,03;46,97;45,52;38,93;44,86;47,07;45,9;9,69;5,28;5,56;8,81;6,12;9,09;6,7;7,3;29;20122
143735;"INSTITUCION EDUCATIVA JOSE ANTONIO GALAN";76892;"YUMBO";"VALLE";"A";"OFICIAL";"COMPLETA U ORDINARIA";39,81;43,08;42,12;44,31;39,96;41,65;45,15;44;9,47;5,2;9,07;8,12;7,97;5,78;6,49;6,22;26;20122
143743;"CENTRO DE COMPUTO TECNICO DE COLOMBIA CECONTEC  POR CICLOS";73319;"GUAMO";"TOLIMA";"F";"NO OFICIAL";"SABATINA - DOMINICAL";41,84;40,21;41,32;39,42;33,11;34,32;39,26;37;7,63;5,73;7,91;6,69;10,94;8,77;8,19;9,45;19;20122
143750;"INSTITUCION EDUCATIVA RAUL OREJUELA BUENO";76109;"BUENAVENTURA";"VALLE";"A";"OFICIAL";"MAÑANA";40,91;38,77;40,27;37,64;29,32;34,05;38,09;33,73;8,67;4,15;5,89;6,83;7,49;4,65;5,14;7,53;22;20122
143792;"INSTITUCION EDUCATIVA SAN RAFAEL DEL PIRU";23855;"VALENCIA";"CORDOBA";"A";"OFICIAL";"MAÑANA";40,2;40,91;39,91;39,51;35,4;35,2;42,09;39,89;8,24;4,94;6,6;7,86;7,84;6,25;4,22;10,15;35;20122
143800;"COLEGIO SANTA TERESITA DEL NIÑO JESUS";5380;"LA ESTRELLA";"ANTIOQUIA";"A";"NO OFICIAL";"COMPLETA U ORDINARIA";50,09;47,68;46,98;48,23;44,91;52,21;51,32;49,04;10,8;5,33;7,18;6,81;7,72;9,33;5,7;6,65;53;20122
143818;"INSTITUCION EDUCATIVA MIGUEL ANTONIO CARO";76233;"DAGUA";"VALLE";"A";"OFICIAL";"MAÑANA";38,67;40,33;45;42;34,33;40;43,33;37,33;7,51;2,08;5,57;4,58;7,51;2,65;1,15;8,33;3;20122
143826;"COLEGIO MIGUEL ANGEL BUONARROTTI";76001;"CALI";"VALLE";"A";"NO OFICIAL";"MAÑANA";45,54;47,09;42,37;45,31;42,31;44,34;47,6;45,43;9,04;5,94;6,02;6,59;7,98;7,17;5,37;7,02;35;20122
143859;"INSTITUCION EDUCATIVA JOSE RAMON BEJARANO";76109;"BUENAVENTURA";"VALLE";"A";"OFICIAL";"NOCHE";34,36;40,09;43,73;36,09;36,36;31,45;37,73;36,18;10,79;4,13;7,13;3,05;5,84;9,77;7,11;10,11;11;20122
143867;"INSTITUCION EDUCATIVA JOSE RAMON BEJARANO";76109;"BUENAVENTURA";"VALLE";"A";"OFICIAL";"SABATINA - DOMINICAL";38,89;41,19;40,41;39,11;33,7;35,67;40,63;31,81;6,92;3,44;7,12;7,39;6,72;6,1;6,87;14,35;27;20122
143875;"INSTITUCION EDUCATIVA MISAEL PASTRANA BORRERO";41660;"SALADOBLANCO";"HUILA";"F";"OFICIAL";"SABATINA - DOMINICAL";40,8;41,32;41,61;41,51;35,73;37,59;44,1;40,78;8,07;4,74;6,45;6,33;8,11;6,18;5,92;10,34;41;20122
143883;"INSTITUCION EDUCATIVA DE TERNERA";13001;"CARTAGENA";"BOLIVAR";"A";"OFICIAL";"TARDE";43,55;45,29;42,71;43,67;39,02;40,1;44,81;42,64;7,44;4,92;7,01;6,72;7,65;5,78;5,45;10,26;42;20122
143891;"COLEGIO DEPARTAMENTAL DE ACCION COMUNAL";25290;"FUSAGASUGA";"CUNDINAMARCA";"A";"OFICIAL";"TARDE";45,48;46,35;43,42;44,03;43,32;45,87;46,77;45,48;8,07;4,07;7,35;5,04;9,89;7,41;6,48;6,55;31;20122
143909;"INSTITUCION EDUCATIVA LOS NEGROS";41020;"ALGECIRAS";"HUILA";"A";"OFICIAL";"COMPLETA U ORDINARIA";40,18;44,29;44,47;43,35;40,12;37,88;46,53;41,71;8,62;5,19;4,99;8,12;6,73;8,01;5,26;8,23;17;20122
143917;"COLEGIO SANTO TORIBIO DE MONGROVEJO";11001;"BOGOTÁ D.C.";"BOGOTA";"A";"NO OFICIAL";"COMPLETA U ORDINARIA";53,12;50,2;46,48;48,28;42,56;53,04;48,16;46,48;10,93;5,22;7,16;5,76;6,99;11,93;6,2;7,73;25;20122
143925;"INSTITUCION EDUCATIVA DISTRITAL EL PARQUE";47001;"SANTA MARTA";"MAGDALENA";"A";"OFICIAL";"NOCHE";40,26;41;42,46;41,7;36,24;37,2;41,28;38,3;8,19;4,31;6,87;6,02;7,5;5,3;5,76;8,2;50;20122
143941;"COLEGIO TERESIANO DE PALMIRA";76520;"PALMIRA";"VALLE";"B";"NO OFICIAL";"COMPLETA U ORDINARIA";45;42,5;46,5;46,5;46,25;42,25;48,5;45,5;2,45;7,42;7,33;7,05;5,12;4,99;4,12;12,18;4;20121
143958;"INSTITUCION EDUCATIVA AGROPECUARIA SAN JAVIER";47189;"CIENAGA";"MAGDALENA";"A";"OFICIAL";"COMPLETA U ORDINARIA";40,14;40,71;43,57;44,57;35,14;38,57;42,29;44;6,18;3,3;2,76;2,82;9,92;0,79;3,15;4,62;7;20122
143966;"COLEGIO SAGRADO CORAZON DE JESUS";54001;"CUCUTA";"NORTE SANTANDER";"A";"OFICIAL";"TARDE";63,1;55,34;52,82;53,65;46,59;51,59;51,62;51,85;12,12;6,1;8,08;7,85;6,89;8,49;5,5;8,3;68;20122
143974;"COLEGIO SANTA TERESITA DEL NIÑO JESUS";50001;"VILLAVICENCIO";"META";"A";"NO OFICIAL";"MAÑANA";40,82;43,73;44,64;40,91;36,64;39,36;43,45;40,27;9,59;6,99;6,64;7,73;11,89;6,44;5,26;6,72;11;20122
143982;"INSTITUCION EDUCATIVA NUMERO SIETE ESCUELA JUAN XXIII";44430;"MAICAO";"LA GUAJIRA";"A";"OFICIAL";"MAÑANA";42,23;43;41,07;40,64;38,04;37,63;42,66;40,68;8,54;4,72;6,23;5,75;9,38;7,44;6,77;8,74;56;20122
144014;"INSTITUCION EDUCATIVA GABRIEL MISTRAL";76001;"CALI";"VALLE";"F";"OFICIAL";"NOCHE";41,5;43,82;40,56;40,32;37,65;35,97;42,88;41,82;8,79;3,86;6,01;6,51;9,21;6,01;6,03;6,23;34;20122
144022;"INSTITUTO NACIONAL CENTRO DE SISTEMAS - SYSTEM CENTER";20001;"VALLEDUPAR";"CESAR";"F";"NO OFICIAL";"SABATINA - DOMINICAL";38,7;40,8;39,6;42,3;35,4;40,4;45,3;41,6;8,5;9,22;6,36;6,96;13,13;10,02;5,38;7,38;10;20121
